Type,Name,Location,Capacity,Phone
DAY CARE (FACILITY-BASED PROGRAM),UNIVERSITY INFANT TODDLER CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",89,780-434-8407
DAY CARE (FACILITY-BASED PROGRAM),UNIVERSITY KID'S CAMPUS DAYCARE LTD,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",56,403-332-4064
DAY CARE (FACILITY-BASED PROGRAM),UNIVERSITY TENDER LOVING DAYCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",128,780-756-6850
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),UNIVERSITY TENDER LOVING DAYCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",128,780-756-6850
DAY CARE (FACILITY-BASED PROGRAM),UPLANDS DAY CARE CENTRE LTD.,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",50,403-327-3112
PRE-SCHOOL (FACILITY-BASED PROGRAM),VALHALLA PLAYSCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",12,780-518-9358
PRE-SCHOOL (FACILITY-BASED PROGRAM),VANIER CATHOLIC JR. KINDERGARTEN,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",24,780-723-6612
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),VARSITY PRE-SCHOOL AND OUT-OF-SCHOOL RECREATION PROGRAM,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",132,403-247-1145
PRE-SCHOOL (FACILITY-BASED PROGRAM),VCARE MONTESSORI DAYCARE PRESCHOOL & OSC,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",69,780-807-8672
DAY CARE (FACILITY-BASED PROGRAM),VCARE MONTESSORI DAYCARE PRESCHOOL & OSC,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",69,780-807-8672
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),VCARE MONTESSORI DAYCARE PRESCHOOL & OSC,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",69,780-807-8672
DAY CARE (FACILITY-BASED PROGRAM),VEGREVILLE COMMUNITY DAYCARE SOCIETY,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",49,780-603-4417
DAY CARE (FACILITY-BASED PROGRAM),VEGREVILLE PRESCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",32,780-632-6008
PRE-SCHOOL (FACILITY-BASED PROGRAM),VEGREVILLE PRESCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",32,780-632-6008
PRE-SCHOOL (FACILITY-BASED PROGRAM),VERA M. WELSH ELEMENTARY BEFORE AND AFTER SCHOOL CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",70,780-623-4672
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),VERA M. WELSH ELEMENTARY BEFORE AND AFTER SCHOOL CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",70,780-623-4672
PRE-SCHOOL (FACILITY-BASED PROGRAM),VERMILION & AREA BRIGHTER BEGINNINGS,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",58,780-853-6633
DAY CARE (FACILITY-BASED PROGRAM),VERMILION & AREA BRIGHTER BEGINNINGS,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",58,780-853-6633
DAY CARE (FACILITY-BASED PROGRAM),VERMILION PLAY DEVELOPMENT DAY CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",79,780-581-0108
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),VERMILION PLAY DEVELOPMENT DAY CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",79,780-581-0108
PRE-SCHOOL (FACILITY-BASED PROGRAM),VETERAN PLAYSCHOOL SOCIETY,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",12,403-575-3915
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),VICKY'S BEFORE & AFTER SCHOOL CARE PROGRAM,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",63,780-757-0159
DAY CARE (FACILITY-BASED PROGRAM),VICTORIA DAY CARE CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",40,780-463-4306
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),VICTORIA DAY CARE CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",40,780-463-4306
PRE-SCHOOL (FACILITY-BASED PROGRAM),VIKING PRESCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",25,780-336-3140
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),VISTA GRANDE SCHOOL AGE PROGRAM,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",56,403-347-7973
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),VISTA KIDS TOWN BEFORE AND AFTER SCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",30,403-510-7851
DAY CARE (FACILITY-BASED PROGRAM),VISTA KIDS TOWN CHILD CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",46,403-455-3331
DAY CARE (FACILITY-BASED PROGRAM),VOYAGE CHILDCARE CENTER INC,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",140,403-942-4445
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),VOYAGE CHILDCARE CENTER INC,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",140,403-942-4445
DAY CARE (FACILITY-BASED PROGRAM),VPD EARLY LEARNING - LAKELAND,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",36,780-853-8531
DAY CARE (FACILITY-BASED PROGRAM),VULCAN DAYCARE SOCIETY,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",51,403-485-2945
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),VULCAN DAYCARE SOCIETY - OUT OF SCHOOL CARE PROGRAM,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",20,403-485-1321
PRE-SCHOOL (FACILITY-BASED PROGRAM),WABAMUN PLAYSCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",20,780-892-2271
PRE-SCHOOL (FACILITY-BASED PROGRAM),WABASCA-DESMARAIS CHILDREN'S PLACE PLAYSCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",30,780-891-3988
DAY CARE (FACILITY-BASED PROGRAM),WAINWRIGHT CHILDREN'S CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",94,780-842-3161
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WAINWRIGHT CHILDREN'S CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",94,780-842-3161
DAY CARE (FACILITY-BASED PROGRAM),WAINWRIGHT MFRC CHILD DEVELOPMENT CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",72,780-842-1363
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WAINWRIGHT MFRC CHILD DEVELOPMENT CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",72,780-842-1363
PRE-SCHOOL (FACILITY-BASED PROGRAM),WAINWRIGHT PRE-KINDERGARTEN,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",59,780-842-6085
DAY CARE (FACILITY-BASED PROGRAM),WALDEN CHILD CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",111,587-353-7529
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WALDEN CHILD CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",111,587-353-7529
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WALKER LAKE DAYCARE & OSC,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",81,780-782-0782
DAY CARE (FACILITY-BASED PROGRAM),WALKER LAKE DAYCARE & OSC,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",81,780-782-0782
PRE-SCHOOL (FACILITY-BASED PROGRAM),WARBURG PLAYSCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",16,780-848-2822
PRE-SCHOOL (FACILITY-BASED PROGRAM),WATER VALLEY PLAYSCHOOL SOCIETY,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",14,403-637-3856
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WAVERLEY DAY CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",102,780-468-4127
DAY CARE (FACILITY-BASED PROGRAM),WAVERLEY DAY CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",102,780-468-4127
DAY CARE (FACILITY-BASED PROGRAM),WE CAMPERS OUTDOOR & SPORT CHILDCARE CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",148,587-582-3202
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WE CAMPERS OUTDOOR & SPORT CHILDCARE CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",148,587-582-3202
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WE CARE DAYCARE & OUT OF SCHOOL CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",156,587-470-7770
DAY CARE (FACILITY-BASED PROGRAM),WE CARE DAYCARE & OUT OF SCHOOL CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",156,587-470-7770
DAY CARE (FACILITY-BASED PROGRAM),WE SHINE DAYCARE INC.,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",40,587-496-6635
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WE SHINE DAYCARE INC.,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",40,587-496-6635
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WEBBER ACADEMY FOUNDATION DAY CARE CENTRE AND WEBBER ACADEMY,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",106,403-277-4700
DAY CARE (FACILITY-BASED PROGRAM),WEBBER ACADEMY FOUNDATION DAY CARE CENTRE AND WEBBER ACADEMY,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",106,403-277-4700
DAY CARE (FACILITY-BASED PROGRAM),WEBBER GREENS DAYCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",99,780-705-2446
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WEBBER GREENS DAYCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",99,780-705-2446
DAY CARE (FACILITY-BASED PROGRAM),WEE CARE DROP-IN CENTER,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",82,780-357-0030
PRE-SCHOOL (FACILITY-BASED PROGRAM),WEE KARE PRESCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",24,403-930-3232
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WEE WILD ONES BRIDGELAND,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",277,403-926-5469
DAY CARE (FACILITY-BASED PROGRAM),WEE WILD ONES BRIDGELAND,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",277,403-926-5469
DAY CARE (FACILITY-BASED PROGRAM),WEE WILD ONES FAIRVIEW,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",268,403-714-9147
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WEE WILD ONES FAIRVIEW,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",268,403-714-9147
PRE-SCHOOL (FACILITY-BASED PROGRAM),WEE WONDER EARLY EDUCATION CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",110,403-532-0868
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WEE WONDER EARLY EDUCATION CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",110,403-532-0868
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WEE WORLD DAY CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",77,780-456-4111
DAY CARE (FACILITY-BASED PROGRAM),WEE WORLD DAY CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",77,780-456-4111
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WEINLOS OUT OF SCHOOL CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",47,780-469-3112
PRE-SCHOOL (FACILITY-BASED PROGRAM),WELLINGTON PARK PLAYSCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",25,780-455-3392
PRE-SCHOOL (FACILITY-BASED PROGRAM),WEST CHRISTIAN PRESCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",20,780-408-8195
PRE-SCHOOL (FACILITY-BASED PROGRAM),WEST EDMONTON CHRISTIAN ASSEMBLY PRESCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",83,780-489-2579
PRE-SCHOOL (FACILITY-BASED PROGRAM),WEST EDMONTON PLAYSCHOOL SOCIETY,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",15,780-918-1115
DAY CARE (FACILITY-BASED PROGRAM),WEST END MONTESSORI SCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",50,780-893-3833
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WEST END MONTESSORI SCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",50,780-893-3833
PRE-SCHOOL (FACILITY-BASED PROGRAM),WEST HILLHURST COMMUNITY PRE-SCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",35,403-283-0464
PRE-SCHOOL (FACILITY-BASED PROGRAM),WEST VIEW DAY CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",135,780-862-7260
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WEST VIEW DAY CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",135,780-862-7260
DAY CARE (FACILITY-BASED PROGRAM),WEST VIEW DAY CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",135,780-862-7260
PRE-SCHOOL (FACILITY-BASED PROGRAM),WESTBROOK PLAYSCHOOL ASSOCIATION,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",23,403-966-5489
PRE-SCHOOL (FACILITY-BASED PROGRAM),WESTEND COMMUNITY PLAYSCHOOL PARENTS ASSOCIATION,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",45,780-444-0221
PRE-SCHOOL (FACILITY-BASED PROGRAM),WESTHAVEN PREKINDERGARTEN PROGRAM,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",60,780-723-3397
DAY CARE (FACILITY-BASED PROGRAM),WESTLOCK COMMUNITY DAY CARE CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",77,780-349-4999
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WESTLOCK COMMUNITY DAY CARE CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",77,780-349-4999
PRE-SCHOOL (FACILITY-BASED PROGRAM),WESTLOCK PRESCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",26,780-307-9990
PRE-SCHOOL (FACILITY-BASED PROGRAM),WESTMOUNT DISCOVERY TIME PRESCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",20,780-761-2727
DAY CARE (FACILITY-BASED PROGRAM),WESTMOUNT EDUCATIONAL DAYCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",149,780-938-3380
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WESTMOUNT EDUCATIONAL DAYCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",149,780-938-3380
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WESTMOUNT STUDENT CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",90,403-399-6653
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WESTPARK SCHOOL AGE PROGRAM,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",42,403-347-7973
PRE-SCHOOL (FACILITY-BASED PROGRAM),WESTRIDGE/WOLF WILLOW PLAYSCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",20,780-483-2044
PRE-SCHOOL (FACILITY-BASED PROGRAM),WESTVIEW EDUCATION SOCIETY PRESCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",18,403-239-1114
DAY CARE (FACILITY-BASED PROGRAM),WETASKIWIN EARLY LEARNING AND CHILDCARE CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",64,780-352-4632
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WETASKIWIN OUT OF SCHOOL CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",72,780-352-4643
DAY CARE (FACILITY-BASED PROGRAM),WHERE IT'S AT COUNTRY DAYCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",34,780-922-1961
DAY CARE (FACILITY-BASED PROGRAM),WHERE THE WILD THINGS GROW EARLY LEARNING CENTRE LTD,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",50,587-425-4855
DAY CARE (FACILITY-BASED PROGRAM),WHERE THE WILD THINGS GROW EARLY LEARNING CENTRE LTD (WEST),"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",50,403-327-2772
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WHISPERING HILLS AFTER SCHOOL PROGRAM,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",29,780-675-7946
DAY CARE (FACILITY-BASED PROGRAM),WHISPERING HILLS MULTIPLEX DAY CARE SITE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",31,780-675-7946
DAY CARE (FACILITY-BASED PROGRAM),WHISPERING HILLS UNIVERSITY DAYCARE SITE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",23,780-675-6233
PRE-SCHOOL (FACILITY-BASED PROGRAM),WHISPERING RIDGE PLAYSCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",18,780-296-4172
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WHITE HALL DAY CARE (NORTH END) LTD.,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",116,780-474-9811
DAY CARE (FACILITY-BASED PROGRAM),WHITE HALL DAY CARE (NORTH END) LTD.,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",116,780-474-9811
DAY CARE (FACILITY-BASED PROGRAM),WHITE HALL DAY CARE LTD. - CANORA BRANCH,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",88,780-484-4008
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WHITE HALL DAY CARE LTD. - CANORA BRANCH,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",88,780-484-4008
PRE-SCHOOL (FACILITY-BASED PROGRAM),WHITECOURT DISTRICT PRESCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",24,780-778-2251
DAY CARE (FACILITY-BASED PROGRAM),WHITECOURT EARLY LEARNING AND CHILD CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",85,780-706-3295
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WHITECOURT EARLY LEARNING AND CHILD CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",85,780-706-3295
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WHITEFIELD DAYCARE AND AFTER SCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",80,403-280-4444
DAY CARE (FACILITY-BASED PROGRAM),WHITEFIELD DAYCARE AND AFTER SCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",80,403-280-4444
DAY CARE (FACILITY-BASED PROGRAM),WHIZ KIDS MONTESSORI CHILDCARE INC.,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",44,403-800-5437
PRE-SCHOOL (FACILITY-BASED PROGRAM),WHPS GREAT BEGINNINGS,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",24,780-675-4546
DAY CARE (FACILITY-BASED PROGRAM),WILDFLOWERS CHILDCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",83,780-852-4666
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WILDFLOWERS CHILDCARE: OUT OF SCHOOL CARE PROGRAM,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",60,780-852-8173
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WILDWOOD CHILDCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",131,780-729-1033
DAY CARE (FACILITY-BASED PROGRAM),WILDWOOD CHILDCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",131,780-729-1033
PRE-SCHOOL (FACILITY-BASED PROGRAM),WILDWOOD CHILDCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",131,780-729-1033
PRE-SCHOOL (FACILITY-BASED PROGRAM),WILDWOOD PLAY SCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",20,403-686-1074
PRE-SCHOOL (FACILITY-BASED PROGRAM),WILDWOOD SCHOOL PRESCHOOL PROGRAM,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",22,780-325-3858
PRE-SCHOOL (FACILITY-BASED PROGRAM),WILLOW PARK PRESCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",18,403-452-9107
PRE-SCHOOL (FACILITY-BASED PROGRAM),WILLOW WOOD CHRISTIAN PRESCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",20,780-476-3762
DAY CARE (FACILITY-BASED PROGRAM),WILLOWBRAE ACADEMY EAST HILLS,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",184,587-232-9979
DAY CARE (FACILITY-BASED PROGRAM),WILLOWBRAE ACADEMY EVANSTON,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",160,403-669-1100
DAY CARE (FACILITY-BASED PROGRAM),WILLOWBRAE ACADEMY MILLCREEK,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",72,780-996-3496
DAY CARE (FACILITY-BASED PROGRAM),WILLOWBRAE ACADEMY ROYAL OAK,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",140,403-829-1231
DAY CARE (FACILITY-BASED PROGRAM),WILLOWBRAE ACADEMY SUNDANCE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",160,403-454-2651
DAY CARE (FACILITY-BASED PROGRAM),WILLOWBRAE ACADEMY WEST POINT CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",204,587-991-6001
DAY CARE (FACILITY-BASED PROGRAM),WILLOWBRAE CHILDCARE ACADEMY,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",144,403-690-9847
DAY CARE (FACILITY-BASED PROGRAM),WILLOWBRAE CHILDCARE ACADEMY CORNERSTONE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",180,587-894-1272
PRE-SCHOOL (FACILITY-BASED PROGRAM),WILLOWBY COMMUNITY PLAYSCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",16,780-481-1456
DAY CARE (FACILITY-BASED PROGRAM),WINDERMERE DAYCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",62,780-989-0010
DAY CARE (FACILITY-BASED PROGRAM),WINDERMERE EARLY LEARNING CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",112,780-850-4504
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WINDERMERE OUT OF SCHOOL CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",89,780-238-4657
PRE-SCHOOL (FACILITY-BASED PROGRAM),WINDSOR PARK CO-OPERATIVE NURSERY SCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",15,780-439-0919
PRE-SCHOOL (FACILITY-BASED PROGRAM),WINFIELD PRE-KINDERGARTEN,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",25,780-682-3856
DAY CARE (FACILITY-BASED PROGRAM),WING KEI MONTESSORI SCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",88,403-277-7433
DAY CARE (FACILITY-BASED PROGRAM),WINSTON HEIGHTS DAYCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",48,403-277-9155
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WINSTON HEIGHTS DAYCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",48,403-277-9155
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WISE KIDS ACADEMY,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",28,403-400-3623
DAY CARE (FACILITY-BASED PROGRAM),WISE KIDS ACADEMY,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",28,403-400-3623
PRE-SCHOOL (FACILITY-BASED PROGRAM),WISE WONDERGARTEN NURSERY SCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",24,780-466-3312
DAY CARE (FACILITY-BASED PROGRAM),WONDER KIDS DAYCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",90,825-440-8484
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WONDER KIDS DAYCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",90,825-440-8484
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WONDER WORLD CALLINGWOOD DAY CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",141,780-481-6359
DAY CARE (FACILITY-BASED PROGRAM),WONDER WORLD CALLINGWOOD DAY CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",141,780-481-6359
DAY CARE (FACILITY-BASED PROGRAM),WONDERFLOW SCHOOL HOUSE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",33,403-341-0202
PRE-SCHOOL (FACILITY-BASED PROGRAM),WOODCROFT COMMUNITY PLAYSCHOOL,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",20,780-993-9966
DAY CARE (FACILITY-BASED PROGRAM),WOODLAND CREE FIRST NATIONS CHILD CARE CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",41,780-617-4055
PRE-SCHOOL (FACILITY-BASED PROGRAM),WOODLAND CREE FIRST NATIONS CHILD CARE CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",41,780-617-4055
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WOODLAND CREE FIRST NATIONS CHILD CARE CENTRE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",41,780-617-4055
DAY CARE (FACILITY-BASED PROGRAM),WOODLEA CHILDCARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",34,403-506-6061
DAY CARE (FACILITY-BASED PROGRAM),WORLD OF KIDS DAY CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",61,780-436-6760
OUT OF SCHOOL CARE (FACILITY-BASED PROGRAM),WORLD OF KIDS DAY CARE,"4807 131 AVENUE NW  EDMONTON, AB  T5A 3G7",61,780-436-6760
